Index,File,Nodes,NumLayers,NumEdges,EdgeDensity,AvgNodesPerLayer,AvgEdgesPerLayer
795,Rome-Lib/graficon64nodi/grafo9090.64,162,14,186,0.07212097712291586,11.571428571428571,14.307692307692308
796,Rome-Lib/graficon62nodi/grafo5754.62,168,16,195,0.06476253736300233,10.5,13.0
797,Rome-Lib/graficon61nodi/grafo4892.61,161,16,179,0.09188911704312115,10.0625,11.933333333333334
798,Rome-Lib/graficon77nodi/grafo8249.77,169,15,203,0.0688836104513064,11.266666666666667,14.5
799,Rome-Lib/graficon61nodi/grafo8136.61,162,12,188,0.07355242566510173,13.5,17.09090909090909
800,Rome-Lib/graficon78nodi/grafo5836.78,177,17,194,0.07116654438738078,10.411764705882353,12.125
801,Rome-Lib/graficon63nodi/grafo5017.63,174,14,200,0.06913238852402351,12.428571428571429,15.384615384615385
802,Rome-Lib/graficon74nodi/grafo8289.74,170,19,197,0.10005078720162519,8.947368421052632,10.944444444444445
803,Rome-Lib/graficon72nodi/grafo4284.72,175,18,203,0.08872377622377622,9.722222222222221,11.941176470588236
804,Rome-Lib/graficon75nodi/grafo5594.75,174,12,191,0.06092503987240829,14.5,17.363636363636363
805,Rome-Lib/graficon78nodi/grafo9010.78,172,15,193,0.08697611536728256,11.466666666666667,13.785714285714286
806,Rome-Lib/graficon67nodi/grafo9220.67,171,15,205,0.06126718469814704,11.4,14.642857142857142
807,Rome-Lib/graficon76nodi/grafo4379.76,170,16,195,0.0788197251414713,10.625,13.0
808,Rome-Lib/graficon63nodi/grafo9058.63,171,17,190,0.08137044967880086,10.058823529411764,11.875
809,Rome-Lib/graficon83nodi/grafo8430.83,172,15,207,0.061533888228299645,11.466666666666667,14.785714285714286
810,Rome-Lib/graficon77nodi/grafo4158.77,177,13,213,0.06983606557377049,13.615384615384615,17.75
811,Rome-Lib/graficon67nodi/grafo9083.67,177,22,192,0.0933852140077821,8.045454545454545,9.142857142857142
812,Rome-Lib/graficon68nodi/grafo9640.68,172,14,194,0.07263197304380382,12.285714285714286,14.923076923076923
813,Rome-Lib/graficon81nodi/grafo4976.81,177,15,199,0.0678949164107813,11.8,14.214285714285714
814,north/g.33.8.graphml,176,6,273,0.04543941411451398,29.333333333333332,54.6
815,Rome-Lib/graficon98nodi/grafo8806.98,179,14,202,0.0695831898036514,12.785714285714286,15.538461538461538
816,Rome-Lib/graficon66nodi/grafo9386.66,173,19,193,0.09373482272948033,9.105263157894736,10.722222222222221
817,Rome-Lib/graficon71nodi/grafo4885.71,171,12,205,0.06025867136978248,14.25,18.636363636363637
818,north/g.20.46.graphml,177,14,221,0.07156735751295337,12.642857142857142,17.0
819,Rome-Lib/graficon63nodi/grafo4920.63,172,19,194,0.08907254361799816,9.052631578947368,10.777777777777779
820,Rome-Lib/graficon95nodi/grafo10761.95,173,15,195,0.06712564543889846,11.533333333333333,13.928571428571429
821,Rome-Lib/graficon92nodi/grafo10376.92,173,13,205,0.06034736532234324,13.307692307692308,17.083333333333332
822,Rome-Lib/graficon75nodi/grafo8099.75,172,20,196,0.07235142118863049,8.6,10.31578947368421
823,Rome-Lib/graficon84nodi/grafo8323.84,173,12,195,0.05813953488372093,14.416666666666666,17.727272727272727
824,Rome-Lib/graficon65nodi/grafo9224.65,176,13,211,0.06954515491100857,13.538461538461538,17.583333333333332
825,Rome-Lib/graficon77nodi/grafo7775.77,174,12,206,0.05981416957026713,14.5,18.727272727272727
826,Rome-Lib/graficon77nodi/grafo6667.77,170,11,202,0.056725638865487225,15.454545454545455,20.2
827,Rome-Lib/graficon87nodi/grafo8835.87,177,12,207,0.05557046979865772,14.75,18.818181818181817
828,Rome-Lib/graficon81nodi/grafo6711.81,175,20,192,0.08876560332871013,8.75,10.105263157894736
829,Rome-Lib/graficon86nodi/grafo9617.86,174,14,195,0.07203546361285557,12.428571428571429,15.0
830,Rome-Lib/graficon68nodi/grafo8070.68,175,13,205,0.07274662881476224,13.461538461538462,17.083333333333332
831,Rome-Lib/graficon60nodi/grafo5728.60,173,14,200,0.07222824124232576,12.357142857142858,15.384615384615385
832,Rome-Lib/graficon45nodi/grafo7118.45,174,17,194,0.08622222222222223,10.235294117647058,12.125
833,Rome-Lib/graficon90nodi/grafo8186.90,174,13,200,0.06447453255963895,13.384615384615385,16.666666666666668
834,Rome-Lib/graficon82nodi/grafo6743.82,178,13,200,0.06451612903225806,13.692307692307692,16.666666666666668
835,Rome-Lib/graficon78nodi/grafo4324.78,175,19,202,0.09926289926289926,9.210526315789474,11.222222222222221
836,Rome-Lib/graficon78nodi/grafo7834.78,179,17,205,0.0801094177413052,10.529411764705882,12.8125
837,Rome-Lib/graficon84nodi/grafo8604.84,173,13,209,0.06052707790327252,13.307692307692308,17.416666666666668
838,Rome-Lib/graficon74nodi/grafo9574.74,173,14,206,0.06554247534202991,12.357142857142858,15.846153846153847
839,Rome-Lib/graficon65nodi/grafo4711.65,173,19,193,0.07816929931146213,9.105263157894736,10.722222222222221
840,Rome-Lib/graficon76nodi/grafo7982.76,170,15,191,0.0731520490233627,11.333333333333334,13.642857142857142
841,north/g.70.1.graphml,173,15,222,0.06087194954757335,11.533333333333333,15.857142857142858
842,Rome-Lib/graficon98nodi/grafo10718.98,173,17,195,0.08248730964467005,10.176470588235293,12.1875
843,Rome-Lib/graficon55nodi/grafo3740.55,171,20,187,0.11124330755502677,8.55,9.842105263157896
844,Rome-Lib/graficon84nodi/grafo8092.84,178,15,205,0.06732348111658457,11.866666666666667,14.642857142857142
845,Rome-Lib/graficon61nodi/grafo3376.61,172,18,197,0.08361629881154499,9.555555555555555,11.588235294117647
846,Rome-Lib/graficon64nodi/grafo4182.64,178,13,205,0.06716906946264745,13.692307692307692,17.083333333333332
847,Rome-Lib/graficon76nodi/grafo5293.76,179,10,211,0.05220188025729837,17.9,23.444444444444443
848,Rome-Lib/graficon82nodi/grafo4544.82,171,17,193,0.08315381301163291,10.058823529411764,12.0625
849,Rome-Lib/graficon78nodi/grafo9478.78,175,16,197,0.08701413427561837,10.9375,13.133333333333333
850,Rome-Lib/graficon87nodi/grafo8743.87,186,15,215,0.06268221574344024,12.4,15.357142857142858
851,Rome-Lib/graficon79nodi/grafo8129.79,189,15,219,0.0669929642092383,12.6,15.642857142857142
852,Rome-Lib/graficon91nodi/grafo8910.91,185,22,218,0.06108153544410199,8.409090909090908,10.380952380952381
853,Rome-Lib/graficon82nodi/grafo4636.82,189,13,224,0.06688563750373246,14.538461538461538,18.666666666666668
854,Rome-Lib/graficon73nodi/grafo9341.73,189,16,216,0.07531380753138076,11.8125,14.4
855,Rome-Lib/graficon79nodi/grafo9256.79,181,12,200,0.06277463904582549,15.083333333333334,18.181818181818183
856,Rome-Lib/graficon88nodi/grafo8873.88,188,17,205,0.07839388145315487,11.058823529411764,12.8125
857,Rome-Lib/graficon82nodi/grafo7928.82,182,14,210,0.07350367518375919,13.0,16.153846153846153
858,Rome-Lib/graficon83nodi/grafo4936.83,189,18,218,0.07317891910036925,10.5,12.823529411764707
859,Rome-Lib/graficon76nodi/grafo8282.76,188,17,220,0.08368200836820083,11.058823529411764,13.75
860,Rome-Lib/graficon76nodi/grafo4743.76,184,14,217,0.06703738029039234,13.142857142857142,16.692307692307693
861,Rome-Lib/graficon84nodi/grafo9730.84,185,12,219,0.053103782735208535,15.416666666666666,19.90909090909091
862,Rome-Lib/graficon76nodi/grafo4168.76,180,16,205,0.0728759331674369,11.25,13.666666666666666
863,Rome-Lib/graficon73nodi/grafo5196.73,183,15,200,0.06884681583476764,12.2,14.285714285714286
864,Rome-Lib/graficon71nodi/grafo9204.71,189,15,224,0.0657856093979442,12.6,16.0
865,Rome-Lib/graficon63nodi/grafo9014.63,180,15,205,0.06712508185985593,12.0,14.642857142857142
866,Rome-Lib/graficon63nodi/grafo4495.63,182,16,213,0.06949429037520391,11.375,14.2
867,Rome-Lib/graficon77nodi/grafo7920.77,189,17,207,0.08741554054054054,11.117647058823529,12.9375
868,Rome-Lib/graficon97nodi/grafo8970.97,189,12,219,0.050965790086106584,15.75,19.90909090909091
869,Rome-Lib/graficon90nodi/grafo8745.90,184,13,221,0.05737279335410177,14.153846153846153,18.416666666666668
870,Rome-Lib/graficon70nodi/grafo8322.70,185,17,217,0.07616707616707617,10.882352941176471,13.5625
871,Rome-Lib/graficon70nodi/grafo9300.70,180,15,206,0.08177848352520842,12.0,14.714285714285714
872,Rome-Lib/graficon84nodi/grafo9701.84,187,16,207,0.07666666666666666,11.6875,13.8
873,Rome-Lib/graficon95nodi/grafo10481.95,185,18,210,0.09146341463414634,10.277777777777779,12.352941176470589
874,Rome-Lib/graficon74nodi/grafo9737.74,185,27,208,0.0999519461797213,6.851851851851852,8.0
875,Rome-Lib/graficon67nodi/grafo1553.67,188,22,205,0.10892667375132838,8.545454545454545,9.761904761904763
876,Rome-Lib/graficon55nodi/grafo3541.55,182,13,214,0.06439963888052964,14.0,17.833333333333332
877,Rome-Lib/graficon74nodi/grafo8592.74,183,12,211,0.0596045197740113,15.25,19.181818181818183
878,Rome-Lib/graficon78nodi/grafo7969.78,185,18,205,0.07103257103257103,10.277777777777779,12.058823529411764
879,Rome-Lib/graficon73nodi/grafo9591.73,188,13,222,0.06139380530973451,14.461538461538462,18.5
880,north/g.32.20.graphml,189,17,216,0.09022556390977443,11.117647058823529,13.5
881,Rome-Lib/graficon60nodi/grafo4562.60,181,16,200,0.08594757198109153,11.3125,13.333333333333334
882,Rome-Lib/graficon80nodi/grafo8075.80,186,13,217,0.06164772727272727,14.307692307692308,18.083333333333332
883,Rome-Lib/graficon71nodi/grafo5929.71,183,13,210,0.05846325167037862,14.076923076923077,17.5
884,Rome-Lib/graficon78nodi/grafo7962.78,180,13,215,0.06540918770915728,13.846153846153847,17.916666666666668
885,Rome-Lib/graficon77nodi/grafo6646.77,187,15,214,0.07023301608139153,12.466666666666667,15.285714285714286
886,Rome-Lib/graficon92nodi/grafo11367.92,185,21,211,0.08310358408822371,8.80952380952381,10.55
887,Rome-Lib/graficon91nodi/grafo8831.91,187,24,207,0.07002706359945873,7.791666666666667,9.0
888,Rome-Lib/graficon82nodi/grafo8288.82,180,20,202,0.08703145196036191,9.0,10.631578947368421
889,Rome-Lib/graficon92nodi/grafo11406.92,181,14,210,0.06497524752475248,12.928571428571429,16.153846153846153
890,Rome-Lib/graficon81nodi/grafo9196.81,189,14,229,0.05940337224383917,13.5,17.615384615384617
891,Rome-Lib/graficon55nodi/grafo4002.55,189,16,216,0.07183239108746259,11.8125,14.4
892,Rome-Lib/graficon79nodi/grafo9395.79,181,16,201,0.0714539637397796,11.3125,13.4
893,Rome-Lib/graficon77nodi/grafo4983.77,186,15,214,0.06898774983881367,12.4,15.285714285714286
894,Rome-Lib/graficon94nodi/grafo11175.94,185,22,205,0.09822712026832775,8.409090909090908,9.761904761904763
895,Rome-Lib/graficon76nodi/grafo8324.76,189,14,222,0.05793319415448852,13.5,17.076923076923077
896,Rome-Lib/graficon91nodi/grafo3063.91,183,18,195,0.08635961027457928,10.166666666666666,11.470588235294118
897,Rome-Lib/graficon92nodi/grafo11192.92,182,24,201,0.06984016678248783,7.583333333333333,8.73913043478261
898,Rome-Lib/graficon60nodi/grafo5053.60,184,14,210,0.07035175879396985,13.142857142857142,16.153846153846153
899,Rome-Lib/graficon74nodi/grafo1197.74,184,20,205,0.07172848145556333,9.2,10.789473684210526
900,Rome-Lib/graficon73nodi/grafo8482.73,198,21,221,0.08249346771183277,9.428571428571429,11.05
901,Rome-Lib/graficon90nodi/grafo8937.90,190,14,220,0.06604623236265386,13.571428571428571,16.923076923076923
902,Rome-Lib/graficon80nodi/grafo4568.80,198,15,233,0.054694835680751175,13.2,16.642857142857142
903,Rome-Lib/graficon77nodi/grafo4721.77,197,20,218,0.08740978348035285,9.85,11.473684210526315
904,Rome-Lib/graficon91nodi/grafo8480.91,191,18,216,0.07706029254370317,10.61111111111111,12.705882352941176
905,Rome-Lib/graficon84nodi/grafo8637.84,197,10,235,0.044364734755521995,19.7,26.11111111111111
906,Rome-Lib/graficon86nodi/grafo9409.86,197,14,224,0.06511627906976744,14.071428571428571,17.23076923076923
907,Rome-Lib/graficon99nodi/grafo10384.99,192,12,217,0.05547034764826176,16.0,19.727272727272727
908,Rome-Lib/graficon82nodi/grafo9133.82,195,15,220,0.06792219820932387,13.0,15.714285714285714
909,Rome-Lib/graficon96nodi/grafo8757.96,198,13,221,0.06575423980958048,15.23076923076923,18.416666666666668
910,Rome-Lib/graficon65nodi/grafo9329.65,192,19,218,0.08883455582722087,10.105263157894736,12.11111111111111
911,Rome-Lib/graficon94nodi/grafo10304.94,193,22,211,0.08511496571198064,8.772727272727273,10.047619047619047
912,Rome-Lib/graficon81nodi/grafo7925.81,198,19,233,0.051731793960923624,10.421052631578947,12.944444444444445
913,Rome-Lib/graficon99nodi/grafo10726.99,196,15,237,0.06179921773142112,13.066666666666666,16.928571428571427
914,Rome-Lib/graficon70nodi/grafo8063.70,195,14,228,0.06023778071334214,13.928571428571429,17.53846153846154
915,Rome-Lib/graficon79nodi/grafo9694.79,199,17,229,0.07171938615721891,11.705882352941176,14.3125
916,Rome-Lib/graficon95nodi/grafo10934.95,197,23,233,0.06526610644257703,8.565217391304348,10.590909090909092
917,Rome-Lib/graficon77nodi/grafo5413.77,194,13,218,0.052835676199709164,14.923076923076923,18.166666666666668
918,Rome-Lib/graficon74nodi/grafo4303.74,195,21,215,0.08498023715415019,9.285714285714286,10.75
919,Rome-Lib/graficon75nodi/grafo9545.75,199,17,216,0.07586933614330875,11.705882352941176,13.5
920,Rome-Lib/graficon74nodi/grafo4834.74,199,19,216,0.086158755484643,10.473684210526315,12.0
921,Rome-Lib/graficon42nodi/grafo3883.42,194,18,217,0.08974358974358974,10.777777777777779,12.764705882352942
922,Rome-Lib/graficon74nodi/grafo5176.74,197,16,223,0.07070386810399493,12.3125,14.866666666666667
923,Rome-Lib/graficon90nodi/grafo8968.90,192,20,218,0.10004589261128959,9.6,11.473684210526315
924,Rome-Lib/graficon76nodi/grafo4477.76,198,17,225,0.07497500833055648,11.647058823529411,14.0625
925,Rome-Lib/graficon40nodi/grafo6763.40,192,17,211,0.08626328699918234,11.294117647058824,13.1875
926,Rome-Lib/graficon87nodi/grafo8834.87,197,16,222,0.06425470332850941,12.3125,14.8
927,Rome-Lib/graficon96nodi/grafo10350.96,196,13,225,0.06025709694697375,15.076923076923077,18.75
928,Rome-Lib/graficon62nodi/grafo9588.62,194,14,232,0.05766840666169525,13.857142857142858,17.846153846153847
929,Rome-Lib/graficon92nodi/grafo11027.92,198,17,228,0.0673559822747415,11.647058823529411,14.25
930,Rome-Lib/graficon79nodi/grafo8066.79,190,13,215,0.06282875511396845,14.615384615384615,17.916666666666668
931,Rome-Lib/graficon78nodi/grafo8252.78,194,17,225,0.07430647291941876,11.411764705882353,14.0625
932,Rome-Lib/graficon76nodi/grafo8526.76,197,15,222,0.07036450079239302,13.133333333333333,15.857142857142858
933,Rome-Lib/graficon80nodi/grafo4865.80,199,15,236,0.0607621009268795,13.266666666666667,16.857142857142858
934,Rome-Lib/graficon89nodi/grafo8859.89,191,25,204,0.09563994374120956,7.64,8.5
935,Rome-Lib/graficon66nodi/grafo9214.66,194,17,223,0.08898643256185156,11.411764705882353,13.9375
936,Rome-Lib/graficon80nodi/grafo4517.80,191,12,223,0.05172813732312689,15.916666666666666,20.272727272727273
937,Rome-Lib/graficon84nodi/grafo8612.84,195,13,230,0.05937016004130098,15.0,19.166666666666668
938,Rome-Lib/graficon68nodi/grafo9518.68,199,17,221,0.07961095100864553,11.705882352941176,13.8125
939,Rome-Lib/graficon50nodi/grafo7057.50,197,17,221,0.07644413697682463,11.588235294117647,13.8125
940,Rome-Lib/graficon81nodi/grafo8425.81,192,17,221,0.08464189965530448,11.294117647058824,13.8125
941,Rome-Lib/graficon77nodi/grafo8146.77,199,19,221,0.07291322995710986,10.473684210526315,12.277777777777779
942,Rome-Lib/graficon86nodi/grafo9585.86,193,14,229,0.0546408971605822,13.785714285714286,17.615384615384617
943,Rome-Lib/graficon95nodi/grafo9850.95,195,14,228,0.0648095508811825,13.928571428571429,17.53846153846154
944,Rome-Lib/graficon100nodi/grafo10372.100,190,17,217,0.07582110412299091,11.176470588235293,13.5625
945,Rome-Lib/graficon63nodi/grafo4891.63,195,17,219,0.08236179014667168,11.470588235294118,13.6875
946,Rome-Lib/graficon61nodi/grafo4741.61,199,22,223,0.09256953092569531,9.045454545454545,10.619047619047619
947,Rome-Lib/graficon75nodi/grafo9161.75,194,14,231,0.056812592228234135,13.857142857142858,17.76923076923077
948,Rome-Lib/graficon73nodi/grafo8985.73,198,14,227,0.06372824256035935,14.142857142857142,17.46153846153846
949,Rome-Lib/graficon78nodi/grafo6761.78,193,13,220,0.062164453235377226,14.846153846153847,18.333333333333332
950,Rome-Lib/graficon69nodi/grafo5054.69,206,19,239,0.0726223032512914,10.842105263157896,13.277777777777779
951,Rome-Lib/graficon94nodi/grafo10932.94,200,14,230,0.059802392095683825,14.285714285714286,17.692307692307693
952,Rome-Lib/graficon63nodi/grafo9477.63,203,19,227,0.08877590926867422,10.68421052631579,12.61111111111111
953,Rome-Lib/graficon99nodi/grafo11146.99,202,26,230,0.05935483870967742,7.769230769230769,9.2
954,Rome-Lib/graficon97nodi/grafo3808.97,200,12,232,0.050955414012738856,16.666666666666668,21.09090909090909
955,Rome-Lib/graficon62nodi/grafo3733.62,204,15,233,0.06539433062026383,13.6,16.642857142857142
956,Rome-Lib/graficon65nodi/grafo9170.65,207,14,236,0.05649988029686378,14.785714285714286,18.153846153846153
957,Rome-Lib/graficon91nodi/grafo11521.91,209,17,229,0.06567249784915401,12.294117647058824,14.3125
958,Rome-Lib/graficon91nodi/grafo8824.91,209,20,238,0.06981519507186858,10.45,12.526315789473685
959,Rome-Lib/graficon84nodi/grafo9777.84,201,17,222,0.07610558793280768,11.823529411764707,13.875
960,Rome-Lib/graficon92nodi/grafo11404.92,201,15,232,0.06485882024042494,13.4,16.571428571428573
961,Rome-Lib/graficon71nodi/grafo8210.71,207,19,232,0.0804159445407279,10.894736842105264,12.88888888888889
962,Rome-Lib/graficon87nodi/grafo8012.87,204,20,237,0.05791788856304985,10.2,12.473684210526315
963,Rome-Lib/graficon79nodi/grafo9114.79,200,13,232,0.054243628711713815,15.384615384615385,19.333333333333332
964,Rome-Lib/graficon76nodi/grafo8200.76,208,19,234,0.07745779543197617,10.947368421052632,13.0
965,Rome-Lib/graficon100nodi/grafo10937.100,203,12,239,0.04957477701721635,16.916666666666668,21.727272727272727
966,Rome-Lib/graficon72nodi/grafo9800.72,203,16,226,0.06938900828983727,12.6875,15.066666666666666
967,Rome-Lib/graficon99nodi/grafo10172.99,206,14,239,0.051177730192719484,14.714285714285714,18.384615384615383
968,Rome-Lib/graficon77nodi/grafo7847.77,204,13,244,0.058053771115869617,15.692307692307692,20.333333333333332
969,Rome-Lib/graficon76nodi/grafo8460.76,203,14,229,0.05365510777881912,14.5,17.615384615384617
970,Rome-Lib/graficon77nodi/grafo4471.77,205,17,235,0.07169005491153142,12.058823529411764,14.6875
971,Rome-Lib/graficon83nodi/grafo9094.83,203,16,231,0.060821484992101105,12.6875,15.4
972,Rome-Lib/graficon85nodi/grafo9238.85,202,22,220,0.07879656160458452,9.181818181818182,10.476190476190476
973,Rome-Lib/graficon82nodi/grafo8133.82,200,19,228,0.08090844570617459,10.526315789473685,12.666666666666666
974,Rome-Lib/graficon92nodi/grafo10287.92,203,17,222,0.07639366827253957,11.941176470588236,13.875
975,Rome-Lib/graficon74nodi/grafo8630.74,208,14,235,0.05613951266125179,14.857142857142858,18.076923076923077
976,Rome-Lib/graficon83nodi/grafo9680.83,204,18,232,0.07134071340713408,11.333333333333334,13.647058823529411
977,Rome-Lib/graficon86nodi/grafo8311.86,206,22,236,0.06259946949602122,9.363636363636363,11.238095238095237
978,Rome-Lib/graficon88nodi/grafo8844.88,209,15,235,0.0625,13.933333333333334,16.785714285714285
979,Rome-Lib/graficon84nodi/grafo8619.84,201,15,234,0.06685714285714285,13.4,16.714285714285715
980,Rome-Lib/graficon97nodi/grafo9962.97,207,17,234,0.061465721040189124,12.176470588235293,14.625
981,Rome-Lib/graficon98nodi/grafo10885.98,205,17,231,0.06828258941767662,12.058823529411764,14.4375
982,Rome-Lib/graficon91nodi/grafo8580.91,201,17,217,0.0734845919403996,11.823529411764707,13.5625
983,Rome-Lib/graficon80nodi/grafo8982.80,204,19,230,0.08518518518518518,10.736842105263158,12.777777777777779
984,Rome-Lib/graficon81nodi/grafo9174.81,202,16,223,0.07117778487073093,12.625,14.866666666666667
985,Rome-Lib/graficon62nodi/grafo4553.62,207,18,233,0.08037254225595032,11.5,13.705882352941176
986,Rome-Lib/graficon72nodi/grafo4236.72,207,20,238,0.07465495608531995,10.35,12.526315789473685
987,Rome-Lib/graficon81nodi/grafo8420.81,208,18,232,0.07409773235388055,11.555555555555555,13.647058823529411
988,Rome-Lib/graficon84nodi/grafo9745.84,204,15,234,0.0661951909476662,13.6,16.714285714285715
989,Rome-Lib/graficon91nodi/grafo10311.91,204,25,225,0.0695517774343122,8.16,9.375
990,Rome-Lib/graficon98nodi/grafo10039.98,209,23,238,0.07334360554699537,9.08695652173913,10.818181818181818
991,Rome-Lib/graficon96nodi/grafo10723.96,205,20,221,0.07887223411848679,10.25,11.631578947368421
992,Rome-Lib/graficon75nodi/grafo8458.75,203,16,224,0.0660377358490566,12.6875,14.933333333333334
993,Rome-Lib/graficon61nodi/grafo4612.61,206,18,239,0.08502312344361437,11.444444444444445,14.058823529411764
994,Rome-Lib/graficon72nodi/grafo6836.72,201,17,224,0.07024145500156789,11.823529411764707,14.0
995,Rome-Lib/graficon73nodi/grafo8344.73,206,17,232,0.07800941492938802,12.117647058823529,14.5
996,Rome-Lib/graficon78nodi/grafo4916.78,208,13,247,0.05657352267521759,16.0,20.583333333333332
997,Rome-Lib/graficon54nodi/grafo7618.54,204,14,231,0.061436170212765956,14.571428571428571,17.76923076923077
998,Rome-Lib/graficon65nodi/grafo9138.65,200,16,240,0.07056748015289621,12.5,16.0
999,Rome-Lib/graficon70nodi/grafo2065.70,201,14,222,0.06834975369458128,14.357142857142858,17.076923076923077
1000,Rome-Lib/graficon82nodi/grafo8313.82,218,17,244,0.06538049303322616,12.823529411764707,15.25
1001,Rome-Lib/graficon69nodi/grafo9232.69,217,20,242,0.06986143187066975,10.85,12.736842105263158
1002,Rome-Lib/graficon98nodi/grafo10315.98,214,27,243,0.05977859778597786,7.925925925925926,9.346153846153847
1003,Rome-Lib/graficon83nodi/grafo916.83,219,16,246,0.06478799051883066,13.6875,16.4
1004,Rome-Lib/graficon87nodi/grafo8763.87,211,19,243,0.07202133965619442,11.105263157894736,13.5
1005,Rome-Lib/graficon79nodi/grafo4978.79,213,23,234,0.08904109589041095,9.26086956521739,10.636363636363637
1006,Rome-Lib/graficon84nodi/grafo7914.84,219,16,251,0.06162533758900074,13.6875,16.733333333333334
1007,Rome-Lib/graficon93nodi/grafo11268.93,219,22,243,0.09292543021032505,9.954545454545455,11.571428571428571
1008,Rome-Lib/graficon94nodi/grafo10392.94,213,13,251,0.05057424944589966,16.384615384615383,20.916666666666668
1009,Rome-Lib/graficon92nodi/grafo10879.92,210,13,242,0.05725100544121126,16.153846153846153,20.166666666666668
1010,Rome-Lib/graficon98nodi/grafo10411.98,211,16,243,0.06319895968790637,13.1875,16.2
1011,Rome-Lib/graficon90nodi/grafo8799.90,212,19,235,0.08345170454545454,11.157894736842104,13.055555555555555
1012,Rome-Lib/graficon79nodi/grafo9267.79,212,17,240,0.07088009450679268,12.470588235294118,15.0
1013,Rome-Lib/graficon76nodi/grafo6041.76,210,18,233,0.07917091403329936,11.666666666666666,13.705882352941176
1014,Rome-Lib/graficon92nodi/grafo11115.92,214,11,264,0.04218600191754554,19.454545454545453,26.4
1015,Rome-Lib/graficon97nodi/grafo10356.97,216,27,246,0.07169921305741767,8.0,9.461538461538462
1016,Rome-Lib/graficon74nodi/grafo4858.74,210,20,241,0.06478494623655914,10.5,12.68421052631579
1017,Rome-Lib/graficon70nodi/grafo7992.70,213,18,237,0.08012170385395538,11.833333333333334,13.941176470588236
1018,Rome-Lib/graficon74nodi/grafo8250.74,210,16,247,0.06878306878306878,13.125,16.466666666666665
1019,Rome-Lib/graficon75nodi/grafo8426.75,213,16,237,0.06609035136642498,13.3125,15.8
1020,Rome-Lib/graficon75nodi/grafo4292.75,216,14,244,0.06095428428678491,15.428571428571429,18.76923076923077
1021,Rome-Lib/graficon99nodi/grafo11062.99,210,16,235,0.06088082901554404,13.125,15.666666666666666
1022,Rome-Lib/graficon89nodi/grafo8899.89,216,18,243,0.0653050255307713,12.0,14.294117647058824
1023,Rome-Lib/graficon90nodi/grafo9303.90,215,17,239,0.05216062854648625,12.647058823529411,14.9375
1024,Rome-Lib/graficon78nodi/grafo4531.78,210,14,241,0.06181072069761477,15.0,18.53846153846154
1025,Rome-Lib/graficon96nodi/grafo11066.96,211,15,242,0.05700824499411072,14.066666666666666,17.285714285714285
1026,Rome-Lib/graficon92nodi/grafo11420.92,216,17,255,0.05426686529048734,12.705882352941176,15.9375
1027,Rome-Lib/graficon81nodi/grafo8472.81,219,21,247,0.07656540607563546,10.428571428571429,12.35
1028,Rome-Lib/graficon84nodi/grafo9406.84,217,19,253,0.07556750298685783,11.421052631578947,14.055555555555555
1029,Rome-Lib/graficon74nodi/grafo8173.74,214,15,250,0.05657388549445576,14.266666666666667,17.857142857142858
1030,Rome-Lib/graficon89nodi/grafo8926.89,211,14,244,0.054258394485212365,15.071428571428571,18.76923076923077
1031,Rome-Lib/graficon95nodi/grafo10891.95,217,18,240,0.06342494714587738,12.055555555555555,14.117647058823529
1032,Rome-Lib/graficon82nodi/grafo332.82,215,20,239,0.07787552948843271,10.75,12.578947368421053
1033,Rome-Lib/graficon88nodi/grafo7910.88,219,13,256,0.056128042096031575,16.846153846153847,21.333333333333332
1034,Rome-Lib/graficon93nodi/grafo7796.93,213,14,246,0.05269922879177378,15.214285714285714,18.923076923076923
1035,Rome-Lib/graficon99nodi/grafo10178.99,217,16,246,0.054340622929092114,13.5625,16.4
1036,Rome-Lib/graficon85nodi/grafo8614.85,210,14,243,0.05549212148892441,15.0,18.692307692307693
1037,Rome-Lib/graficon74nodi/grafo5391.74,211,13,237,0.05920559580314764,16.23076923076923,19.75
1038,Rome-Lib/graficon88nodi/grafo8927.88,217,12,256,0.045592163846838826,18.083333333333332,23.272727272727273
1039,Rome-Lib/graficon76nodi/grafo8163.76,217,14,247,0.059618633840212404,15.5,19.0
1040,Rome-Lib/graficon97nodi/grafo10881.97,211,12,244,0.04731433003684313,17.583333333333332,22.181818181818183
1041,Rome-Lib/graficon99nodi/grafo8991.99,219,21,253,0.062192723697148476,10.428571428571429,12.65
1042,Rome-Lib/graficon92nodi/grafo10763.92,210,14,247,0.05693868142000922,15.0,19.0
1043,Rome-Lib/graficon70nodi/grafo7510.70,212,16,242,0.07030796048808832,13.25,16.133333333333333
1044,Rome-Lib/graficon91nodi/grafo9949.91,214,15,242,0.057210401891252954,14.266666666666667,17.285714285714285
1045,Rome-Lib/graficon57nodi/grafo7763.57,210,20,236,0.08815838625326858,10.5,12.421052631578947
1046,Rome-Lib/graficon100nodi/grafo10550.100,218,26,242,0.08058608058608059,8.384615384615385,9.68
1047,Rome-Lib/graficon92nodi/grafo10765.92,210,20,237,0.08745387453874538,10.5,12.473684210526315
1048,Rome-Lib/graficon68nodi/grafo4479.68,217,15,239,0.06593103448275862,14.466666666666667,17.071428571428573
1049,Rome-Lib/graficon62nodi/grafo9380.62,218,16,252,0.06349206349206349,13.625,16.8
